state,week,covid_admissions,influenza_admissions,rsv_admissions,total_respiratory_admissions,aqi_mean,aqi_p90,aqi_max,days_reported
MS,2023-08-05,103.0,9.0,,112.0,54.833333333333336,72.0,100,66
MS,2023-08-12,137.0,27.0,,164.0,40.61904761904762,53.0,62,63
MS,2023-08-19,198.0,34.0,,232.0,53.072463768115945,78.40000000000002,112,69
MS,2023-08-26,213.0,40.0,,253.0,61.52857142857143,76.0,97,70
MS,2023-09-02,154.0,43.0,,197.0,50.27142857142857,71.80000000000001,93,70
MS,2023-09-09,158.0,19.0,,177.0,44.47142857142857,69.1,96,70
MS,2023-09-16,176.0,23.0,,199.0,51.768115942028984,64.0,90,69
MS,2023-09-23,123.0,16.0,,139.0,58.56521739130435,71.2,87,69
MS,2023-09-30,127.0,20.0,,147.0,48.82857142857143,61.0,69,70
MT,2025-10-04,35.0,6.0,1.0,42.0,14.285714285714286,30.200000000000003,32,7
NH,2024-10-05,10.0,0.0,,10.0,31.613636363636363,45.80000000000001,50,44
NH,2024-10-12,7.0,0.0,0.0,7.0,27.88095238095238,34.9,54,42
NH,2024-10-19,17.0,0.0,0.0,17.0,31.928571428571427,51.8,57,42
NH,2024-10-26,20.0,0.0,0.0,20.0,46.19047619047619,64.0,77,42
NH,2024-11-02,27.0,1.0,1.0,29.0,35.214285714285715,51.0,63,42
NH,2024-11-09,35.0,5.0,2.0,42.0,33.285714285714285,42.599999999999994,52,42
NH,2024-11-16,33.0,6.0,4.0,43.0,37.095238095238095,48.9,54,42
NH,2024-11-23,20.0,11.0,7.0,38.0,31.261904761904763,44.9,52,42
NH,2024-11-30,44.0,14.0,6.0,64.0,30.61904761904762,47.39999999999999,57,42
NH,2024-12-07,67.0,16.0,19.0,102.0,33.07142857142857,42.49999999999999,55,42
NH,2024-12-14,68.0,22.0,28.0,118.0,31.88095238095238,42.9,53,42
NH,2024-12-21,56.0,24.0,39.0,119.0,35.5,48.8,62,42
NH,2024-12-28,89.0,53.0,49.0,191.0,48.714285714285715,68.6,78,42
NH,2025-01-04,143.0,108.0,63.0,314.0,35.68292682926829,47.0,70,41
NH,2025-01-11,86.0,90.0,61.0,237.0,30.357142857142858,36.0,48,42
NH,2025-01-18,76.0,86.0,47.0,209.0,40.5,54.9,62,42
NH,2025-01-25,70.0,144.0,37.0,251.0,48.26190476190476,65.9,84,42
NH,2025-02-01,75.0,174.0,33.0,282.0,39.785714285714285,47.8,58,42
NH,2025-02-08,66.0,203.0,30.0,299.0,38.38095238095238,49.699999999999996,55,42
NH,2025-02-15,43.0,205.0,41.0,289.0,39.023809523809526,47.8,55,42
NH,2025-02-22,49.0,212.0,27.0,288.0,35.69047619047619,43.0,51,42
NH,2025-03-01,41.0,190.0,21.0,252.0,41.81395348837209,54.800000000000004,62,43
NH,2025-03-08,36.0,145.0,20.0,201.0,42.63265306122449,49.400000000000006,56,49
NH,2025-03-15,26.0,79.0,23.0,128.0,48.734693877551024,54.60000000000002,119,49
NH,2025-03-22,28.0,53.0,26.0,107.0,40.30612244897959,49.0,58,49
NH,2025-03-29,22.0,34.0,7.0,63.0,39.224489795918366,45.400000000000006,67,49
NH,2025-04-05,14.0,17.0,8.0,39.0,40.08163265306123,49.2,54,49
NH,2025-04-12,21.0,22.0,8.0,51.0,41.714285714285715,47.0,64,49
NH,2025-04-19,19.0,22.0,9.0,50.0,47.224489795918366,61.0,80,49
NH,2025-04-26,15.0,9.0,9.0,33.0,48.16326530612245,61.0,90,49
NH,2025-05-03,16.0,6.0,8.0,30.0,50.51020408163265,80.80000000000001,97,49
NH,2025-05-10,8.0,8.0,6.0,22.0,31.551020408163264,44.400000000000006,51,49
NH,2025-05-17,5.0,3.0,1.0,9.0,46.0,51.60000000000001,93,49
NH,2025-05-24,8.0,1.0,1.0,10.0,27.387755102040817,36.0,44,49
NH,2025-05-31,4.0,3.0,0.0,7.0,38.12244897959184,46.2,54,49
NH,2025-06-07,5.0,1.0,0.0,6.0,57.02040816326531,90.60000000000001,115,49
NH,2025-06-14,7.0,2.0,0.0,9.0,51.285714285714285,80.2,97,49
NH,2025-06-21,7.0,2.0,0.0,9.0,37.16326530612245,52.400000000000006,55,49
NH,2025-06-28,9.0,0.0,1.0,10.0,40.142857142857146,54.2,57,49
NH,2025-07-05,15.0,1.0,0.0,16.0,32.97727272727273,55.400000000000006,101,44
NH,2025-07-12,11.0,3.0,0.0,14.0,28.69047619047619,52.599999999999994,58,42
NH,2025-07-19,9.0,1.0,0.0,10.0,29.214285714285715,57.9,71,42
NH,2025-07-26,8.0,3.0,0.0,11.0,34.26190476190476,83.69999999999996,123,42
NH,2025-08-02,10.0,3.0,0.0,13.0,47.714285714285715,74.0,96,42
NH,2025-08-09,19.0,3.0,0.0,22.0,58.404761904761905,100.5,113,42
NH,2025-08-16,14.0,5.0,0.0,19.0,43.04761904761905,58.9,63,42
NH,2025-08-23,15.0,0.0,0.0,15.0,20.30952380952381,44.09999999999999,55,42
NH,2025-08-30,24.0,2.0,1.0,27.0,16.666666666666668,28.9,35,42
NH,2025-09-06,22.0,0.0,0.0,22.0,23.071428571428573,33.9,52,42
NH,2025-09-13,20.0,0.0,0.0,20.0,20.11904761904762,33.0,41,42
NH,2025-09-20,31.0,1.0,0.0,32.0,22.571428571428573,38.9,45,42
NH,2025-09-27,22.0,0.0,0.0,22.0,17.357142857142858,33.0,45,42
NJ,2021-10-09,772.0,5.0,,777.0,40.73873873873874,58.0,70,111
NJ,2021-10-16,726.0,2.0,,728.0,39.07142857142857,53.0,63,112
NJ,2021-10-23,681.0,11.0,,692.0,35.089285714285715,52.0,59,112
NJ,2021-10-30,573.0,2.0,,575.0,31.3125,43.0,55,112
NJ,2021-11-06,526.0,3.0,,529.0,38.08653846153846,54.400000000000006,88,104
NJ,2021-11-13,592.0,7.0,,599.0,48.873684210526314,64.20000000000002,73,95
NJ,2021-11-20,786.0,12.0,,798.0,37.130434782608695,57.900000000000006,77,92
NJ,2021-11-27,843.0,17.0,,860.0,39.4468085106383,58.0,78,94
NJ,2021-12-04,,36.0,,36.0,43.03260869565217,56.900000000000006,69,92
NJ,2021-12-11,,47.0,,47.0,49.36666666666667,60.10000000000001,67,90
NJ,2021-12-18,,69.0,,69.0,39.120879120879124,52.0,58,91
NJ,2021-12-25,,50.0,,50.0,45.68817204301075,65.0,75,93
NJ,2022-01-01,,53.0,,53.0,46.236559139784944,65.0,79,93
NJ,2022-01-08,,43.0,,43.0,38.723404255319146,54.7,69,94
NJ,2022-01-15,,26.0,,26.0,44.74193548387097,62.8,79,93
NJ,2022-01-22,,17.0,,17.0,38.97849462365591,53.0,59,93
NJ,2022-01-29,,19.0,,19.0,53.06382978723404,69.0,87,94
NJ,2022-02-05,,18.0,,18.0,45.92134831460674,65.0,71,89
NJ,2022-02-12,,20.0,,20.0,46.3,60.10000000000001,97,90
NJ,2022-02-19,816.0,22.0,,838.0,38.06382978723404,54.0,73,94
NJ,2022-02-26,679.0,28.0,,707.0,37.913978494623656,56.0,70,93
NJ,2022-03-05,520.0,33.0,,553.0,44.556603773584904,57.5,66,106
NJ,2022-03-12,388.0,30.0,,418.0,44.223214285714285,58.900000000000006,71,112
NJ,2022-03-19,333.0,41.0,,374.0,48.372727272727275,61.20000000000002,77,110
NJ,2022-03-26,279.0,60.0,,339.0,36.11607142857143,44.0,62,112
NJ,2022-04-02,321.0,80.0,,401.0,38.285714285714285,50.900000000000006,68,112
NJ,2022-04-09,351.0,136.0,,487.0,39.732142857142854,47.900000000000006,58,112
NJ,2022-04-16,401.0,140.0,,541.0,45.95454545454545,58.0,78,110
NJ,2022-04-23,463.0,126.0,,589.0,37.38392857142857,46.0,60,112
NJ,2022-04-30,529.0,125.0,,654.0,40.99107142857143,48.0,61,112
NJ,2022-05-07,702.0,119.0,,821.0,42.651785714285715,52.0,64,112
NJ,2022-05-14,840.0,95.0,,935.0,40.669642857142854,57.900000000000006,77,112
NJ,2022-05-21,966.0,87.0,,1053.0,46.30357142857143,63.0,80,112
NJ,2022-05-28,,75.0,,75.0,36.747747747747745,54.0,65,111
NJ,2022-06-04,985.0,52.0,,1037.0,50.372727272727275,63.10000000000001,101,110
NJ,2022-06-11,946.0,42.0,,988.0,46.392857142857146,58.0,87,112
NJ,2022-06-18,847.0,43.0,,890.0,43.875,57.0,77,112
NJ,2022-06-25,849.0,23.0,,872.0,48.17857142857143,64.0,185,112
NJ,2022-07-02,934.0,11.0,,945.0,55.55357142857143,79.70000000000002,126,112
NJ,2022-07-09,,15.0,,15.0,46.61607142857143,58.0,74,112
NJ,2022-07-16,,17.0,,17.0,56.580357142857146,77.0,161,112
NJ,2022-07-23,,8.0,,8.0,65.71428571428571,97.0,115,112
NJ,2022-07-30,,9.0,,9.0,52.82142857142857,71.0,119,112
NJ,2022-08-06,,16.0,,16.0,50.839285714285715,66.70000000000002,97,112
NJ,2022-08-13,,9.0,,9.0,42.660714285714285,52.900000000000006,84,112
NJ,2022-08-20,,7.0,,7.0,45.5,58.0,90,112
NJ,2022-08-27,,12.0,,12.0,47.705357142857146,61.0,80,112
NJ,2022-09-03,964.0,8.0,,972.0,42.42857142857143,53.0,60,112
NJ,2022-09-10,893.0,7.0,,900.0,37.92857142857143,51.900000000000006,68,112
NJ,2022-09-17,798.0,10.0,,808.0,36.875,46.900000000000006,61,112
NJ,2022-09-24,907.0,15.0,,922.0,41.08108108108108,55.0,68,111
NJ,2022-10-01,,21.0,,21.0,29.085714285714285,41.0,68,105
NJ,2024-10-05,239.0,17.0,,256.0,33.6,42.60000000000001,58,105
NJ,2024-10-12,2.0,0.0,0.0,2.0,33.94285714285714,44.60000000000001,55,105
NJ,2024-10-19,5.0,0.0,0.0,5.0,34.333333333333336,48.0,97,105
NJ,2024-10-26,15.0,2.0,5.0,22.0,47.58095238095238,67.0,87,105
NJ,2024-11-02,193.0,28.0,96.0,317.0,39.857142857142854,55.60000000000001,69,105
NJ,2024-11-09,186.0,30.0,101.0,317.0,38.04950495049505,53.0,76,101
NJ,2024-11-16,193.0,37.0,159.0,389.0,34.33673469387755,52.3,104,98
NJ,2024-11-23,210.0,47.0,205.0,462.0,30.03061224489796,43.3,62,98
NJ,2024-11-30,187.0,67.0,283.0,537.0,29.824742268041238,39.0,47,97
NJ,2024-12-07,188.0,109.0,290.0,587.0,33.08163265306123,42.3,52,98
NJ,2024-12-14,241.0,174.0,406.0,821.0,39.34020618556701,60.400000000000006,82,97
NJ,2024-12-21,300.0,335.0,454.0,1089.0,32.5,48.3,56,98
NJ,2024-12-28,425.0,723.0,501.0,1649.0,46.97938144329897,64.0,78,97
NJ,2025-01-04,647.0,,613.0,1260.0,28.775510204081634,39.3,51,98
NJ,2025-01-11,478.0,,504.0,982.0,30.051546391752577,38.0,55,97
NJ,2025-01-18,509.0,,452.0,961.0,42.84375,58.0,67,96
NJ,2025-01-25,459.0,,331.0,790.0,47.59183673469388,63.3,74,98
NJ,2025-02-01,468.0,,297.0,765.0,41.0,56.0,68,98
NJ,2025-02-08,450.0,,218.0,668.0,35.41346153846154,47.7,62,104
NJ,2025-02-15,366.0,,180.0,546.0,38.371428571428574,53.0,67,105
NJ,2025-02-22,347.0,,160.0,507.0,33.76699029126213,40.0,168,103
NJ,2025-03-01,339.0,938.0,156.0,1433.0,45.46666666666667,56.0,62,105
NJ,2025-03-08,324.0,630.0,141.0,1095.0,39.40952380952381,46.60000000000001,56,105
NJ,2025-03-15,297.0,465.0,114.0,876.0,41.08571428571429,50.0,57,105
NJ,2025-03-22,311.0,345.0,101.0,757.0,36.056179775280896,48.0,58,89
NJ,2025-03-29,276.0,282.0,81.0,639.0,41.351063829787236,52.0,64,94
NJ,2025-04-05,269.0,248.0,72.0,589.0,41.43809523809524,52.0,68,105
NJ,2025-04-12,270.0,161.0,62.0,493.0,38.84761904761905,46.60000000000001,57,105
NJ,2025-04-19,270.0,137.0,47.0,454.0,45.97142857142857,58.60000000000001,67,105
NJ,2025-04-26,220.0,72.0,35.0,327.0,52.457142857142856,82.40000000000003,100,105
NJ,2025-05-03,196.0,70.0,34.0,300.0,48.87619047619047,59.20000000000002,74,105
NJ,2025-05-10,169.0,40.0,17.0,226.0,38.03809523809524,46.60000000000001,67,105
NJ,2025-05-17,115.0,43.0,10.0,168.0,48.87619047619047,66.20000000000002,93,105
NJ,2025-05-24,130.0,25.0,15.0,170.0,27.82857142857143,36.0,40,105
NJ,2025-05-31,133.0,30.0,22.0,185.0,35.27619047619048,44.60000000000001,56,105
NJ,2025-06-07,127.0,26.0,12.0,165.0,58.371428571428574,91.80000000000003,122,105
NJ,2025-06-14,114.0,24.0,13.0,151.0,62.27619047619048,93.0,154,105
NJ,2025-06-21,122.0,20.0,10.0,152.0,46.114285714285714,59.800000000000026,93,105
NJ,2025-06-28,93.0,25.0,7.0,125.0,59.08571428571429,88.80000000000003,161,105
NJ,2025-07-05,119.0,23.0,3.0,145.0,50.8974358974359,74.60000000000001,108,39
NJ,2025-07-12,90.0,18.0,10.0,118.0,44.5,60.400000000000006,67,4
NJ,2025-07-19,106.0,13.0,6.0,125.0,39.5,46.300000000000004,49,4
NJ,2025-07-26,136.0,10.0,4.0,150.0,43.42857142857143,51.6,54,7
NJ,2025-08-02,148.0,7.0,4.0,159.0,48.857142857142854,72.40000000000003,115,7
NJ,2025-08-09,162.0,9.0,5.0,176.0,53.0,77.00000000000001,101,7
NJ,2025-08-16,188.0,12.0,7.0,207.0,59.142857142857146,80.4,90,7
NJ,2025-08-23,216.0,11.0,4.0,231.0,29.0,37.0,41,5
NJ,2025-08-30,262.0,10.0,5.0,277.0,39.142857142857146,45.6,48,7
NJ,2025-09-06,236.0,14.0,12.0,262.0,39.0,39.0,39,1
NM,2021-10-09,349.0,1.0,,350.0,38.59770114942529,59.20000000000002,97,87
NM,2021-10-16,341.0,0.0,,341.0,39.619565217391305,51.0,171,92
NM,2021-10-23,427.0,2.0,,429.0,40.45977011494253,54.80000000000001,80,87
NM,2021-10-30,465.0,0.0,,465.0,36.28735632183908,53.80000000000001,94,87
NM,2021-11-06,452.0,2.0,,454.0,36.76086956521739,55.900000000000006,105,92
NM,2021-11-13,485.0,1.0,,486.0,38.689655172413794,53.400000000000006,93,87
NM,2021-11-20,519.0,1.0,,520.0,39.433734939759034,68.19999999999999,96,83
NM,2021-11-27,476.0,0.0,,476.0,34.51086956521739,56.10000000000005,81,92
NM,2021-12-04,551.0,4.0,,555.0,34.411764705882355,52.800000000000026,86,85
NM,2021-12-11,537.0,0.0,,537.0,41.641975308641975,74.0,130,81
NM,2021-12-18,439.0,6.0,,445.0,34.78651685393258,54.2,83,89
NM,2021-12-25,418.0,1.0,,419.0,38.02325581395349,60.5,162,86
NM,2022-01-01,418.0,3.0,,421.0,30.873563218390803,42.0,83,87
NM,2022-01-08,490.0,3.0,,493.0,33.943820224719104,54.60000000000002,87,89
NM,2022-01-15,604.0,2.0,,606.0,34.689655172413794,49.200000000000045,88,87
NM,2022-01-22,709.0,0.0,,709.0,34.33720930232558,47.5,107,86
NM,2022-01-29,682.0,0.0,,682.0,38.55434782608695,55.900000000000006,328,92
NM,2022-02-05,658.0,9.0,,667.0,35.367816091954026,56.400000000000006,74,87
NM,2022-02-12,466.0,4.0,,470.0,37.464285714285715,56.7,80,84
NM,2022-02-19,314.0,5.0,,319.0,41.48275862068966,64.0,311,87
NM,2022-02-26,245.0,4.0,,249.0,52.451219512195124,59.80000000000001,806,82
NM,2022-03-05,165.0,4.0,,169.0,44.28735632183908,64.0,173,87
NM,2022-03-12,137.0,6.0,,143.0,35.43478260869565,50.70000000000002,117,92
NM,2022-03-19,103.0,15.0,,118.0,37.7906976744186,53.5,67,86
NM,2022-03-26,84.0,36.0,,120.0,39.23456790123457,56.0,114,81
NM,2022-04-02,68.0,39.0,,107.0,38.0,51.0,110,86
NM,2022-04-09,43.0,43.0,,86.0,43.96470588235294,64.60000000000001,97,85
NM,2022-04-16,52.0,28.0,,80.0,50.97674418604651,67.5,233,86
NM,2022-04-23,58.0,41.0,,99.0,59.879120879120876,78.0,825,91
NM,2022-04-30,51.0,51.0,,102.0,57.79761904761905,79.10000000000001,108,84
NM,2022-05-07,46.0,70.0,,116.0,56.72289156626506,79.8,111,83
NM,2022-05-14,76.0,37.0,,113.0,53.13483146067416,80.60000000000001,220,89
NM,2022-05-21,108.0,61.0,,169.0,59.372093023255815,79.0,297,86
NM,2022-05-28,124.0,50.0,,174.0,54.839080459770116,92.4,145,87
NM,2022-06-04,138.0,53.0,,191.0,59.60674157303371,97.0,164,89
NM,2022-06-11,145.0,23.0,,168.0,54.05813953488372,80.5,367,86
NM,2022-06-18,196.0,15.0,,211.0,56.62068965517241,79.4,130,87
NM,2022-06-25,244.0,6.0,,250.0,40.28409090909091,66.09999999999998,100,88
NM,2022-07-02,250.0,12.0,,262.0,53.305882352941175,98.80000000000003,143,85
NM,2022-07-09,208.0,0.0,,208.0,51.47126436781609,87.0,151,87
NM,2022-07-16,233.0,5.0,,238.0,61.380434782608695,104.60000000000002,143,92
NM,2022-07-23,238.0,4.0,,242.0,64.53488372093024,97.0,133,86
NM,2022-07-30,235.0,1.0,,236.0,49.55294117647059,90.0,101,85
NM,2022-08-06,208.0,1.0,,209.0,51.943820224719104,93.0,126,89
NM,2022-08-13,214.0,10.0,,224.0,47.51724137931034,81.60000000000002,151,87
NM,2022-08-20,178.0,6.0,,184.0,47.08139534883721,91.5,133,86
NM,2022-08-27,149.0,6.0,,155.0,42.1,67.40000000000003,105,90
NM,2022-09-03,158.0,17.0,,175.0,39.85057471264368,62.20000000000002,80,87
NM,2022-09-10,148.0,11.0,,159.0,53.54022988505747,82.80000000000004,143,87
NM,2022-09-17,86.0,4.0,,90.0,35.48275862068966,49.400000000000006,80,87
NM,2022-09-24,125.0,6.0,,131.0,32.493975903614455,48.8,71,83
NM,2022-10-01,104.0,14.0,,118.0,39.848837209302324,58.0,84,86
NV,2022-10-08,164.0,35.0,,199.0,35.92063492063492,50.800000000000004,55,63
NV,2022-10-15,177.0,15.0,,192.0,36.04761904761905,53.800000000000004,60,63
NV,2022-10-22,220.0,15.0,,235.0,45.11864406779661,56.2,197,59
NV,2022-10-29,232.0,12.0,,244.0,33.84126984126984,51.20000000000004,68,63
NV,2022-11-05,254.0,35.0,,289.0,36.92063492063492,61.0,81,63
NV,2022-11-12,277.0,92.0,,369.0,31.580645161290324,53.9,71,62
NV,2022-11-19,315.0,162.0,,477.0,39.17460317460318,57.800000000000004,88,63
NV,2022-11-26,384.0,265.0,,649.0,44.111111111111114,74.80000000000001,86,63
NV,2022-12-03,454.0,478.0,,932.0,38.84126984126984,60.800000000000004,71,63
NV,2022-12-10,467.0,445.0,,912.0,33.111111111111114,57.800000000000004,81,63
NV,2022-12-17,374.0,318.0,,692.0,35.74193548387097,57.699999999999996,72,62
NV,2022-12-24,335.0,226.0,,561.0,42.666666666666664,80.80000000000003,117,63
NV,2022-12-31,301.0,179.0,,480.0,32.75806451612903,54.9,152,62
NV,2023-01-07,283.0,116.0,,399.0,33.66101694915254,58.60000000000001,72,59
NV,2023-01-14,226.0,37.0,,263.0,32.77049180327869,59.0,72,61
NV,2023-01-21,191.0,21.0,,212.0,32.333333333333336,53.0,72,63
NV,2023-01-28,150.0,11.0,,161.0,39.666666666666664,66.00000000000003,139,63
NV,2023-02-04,129.0,4.0,,133.0,39.38709677419355,66.0,77,62
NV,2023-02-11,136.0,11.0,,147.0,39.06349206349206,60.60000000000001,96,63
NV,2023-02-18,164.0,12.0,,176.0,37.0,53.60000000000001,124,63
NV,2023-02-25,175.0,3.0,,178.0,38.714285714285715,57.60000000000001,197,63
NV,2023-03-04,135.0,4.0,,139.0,36.36507936507937,49.800000000000004,72,63
NV,2023-03-11,169.0,3.0,,172.0,34.41269841269841,48.800000000000004,61,63
NV,2023-03-18,131.0,6.0,,137.0,33.57142857142857,49.0,58,63
NV,2023-03-25,163.0,8.0,,171.0,34.82539682539682,50.0,64,63
NV,2023-04-01,131.0,4.0,,135.0,36.79365079365079,50.800000000000004,67,63
NV,2023-04-08,123.0,4.0,,127.0,38.16129032258065,50.9,147,62
NV,2023-04-15,118.0,8.0,,126.0,45.96825396825397,73.4,90,63
NV,2023-04-22,108.0,0.0,,108.0,51.23809523809524,71.0,112,63
NV,2023-04-29,87.0,4.0,,91.0,47.74603174603175,73.4,129,63
NV,2023-05-06,94.0,7.0,,101.0,45.507936507936506,71.0,108,63
NV,2023-05-13,83.0,6.0,,89.0,49.725806451612904,70.6,112,62
NV,2023-05-20,82.0,3.0,,85.0,61.25806451612903,89.69999999999999,108,62
NV,2023-05-27,91.0,6.0,,97.0,49.101694915254235,74.60000000000001,93,59
NV,2023-06-03,82.0,6.0,,88.0,53.67857142857143,78.5,100,56
NV,2023-06-10,103.0,11.0,,114.0,56.0,84.0,100,60
NV,2023-06-17,72.0,8.0,,80.0,47.492063492063494,78.80000000000003,101,63
NV,2023-06-24,86.0,8.0,,94.0,49.57142857142857,80.0,100,63
NV,2023-07-01,84.0,7.0,,91.0,49.93650793650794,82.60000000000002,119,63
NV,2023-07-08,75.0,6.0,,81.0,56.285714285714285,89.4,122,63
NV,2023-07-15,64.0,10.0,,74.0,57.80952380952381,90.0,129,63
NV,2023-07-22,84.0,7.0,,91.0,47.306451612903224,66.69999999999999,101,62
NV,2023-07-29,80.0,4.0,,84.0,42.888888888888886,58.0,93,63
NV,2023-08-05,84.0,6.0,,90.0,46.08064516129032,59.9,128,62
NV,2023-08-12,109.0,6.0,,115.0,50.064516129032256,76.69999999999999,112,62
NV,2023-08-19,156.0,3.0,,159.0,45.483870967741936,63.699999999999996,77,62
NV,2023-08-26,137.0,4.0,,141.0,39.698412698412696,51.60000000000001,77,63
NV,2023-09-02,153.0,3.0,,156.0,46.19047619047619,64.0,105,63
NV,2023-09-09,194.0,4.0,,198.0,38.904761904761905,53.40000000000001,80,63
NV,2023-09-16,159.0,0.0,,159.0,40.306451612903224,51.0,61,62
NV,2023-09-23,204.0,4.0,,208.0,44.76190476190476,58.0,84,63
NV,2023-09-30,195.0,3.0,,198.0,45.46031746031746,59.60000000000001,71,63
TX,2021-10-09,,20.0,,20.0,56.899022801302934,93.0,166,307
TX,2021-10-16,,13.0,,13.0,36.35873015873016,53.60000000000002,97,315
TX,2021-10-23,,6.0,,6.0,39.89710610932476,55.0,81,311
TX,2021-10-30,,15.0,,15.0,35.05714285714286,53.0,84,315
TX,2021-11-06,,18.0,,18.0,37.95049504950495,58.0,93,303
TX,2021-11-13,,20.0,,20.0,38.088235294117645,55.0,78,306
TX,2021-11-20,,23.0,,23.0,36.966887417218544,52.0,94,302
TX,2021-11-27,,18.0,,18.0,34.75806451612903,52.0,91,310
TX,2021-12-04,,35.0,,35.0,37.58576051779935,56.19999999999999,79,309
TX,2021-12-11,,34.0,,34.0,37.810457516339866,61.0,112,306
TX,2021-12-18,,54.0,,54.0,34.111111111111114,54.0,80,306
TX,2021-12-25,,55.0,,55.0,35.61038961038961,54.0,81,308
TX,2022-01-01,,75.0,,75.0,44.72875816993464,70.0,108,306
TX,2022-01-08,,73.0,,73.0,35.853896103896105,55.0,77,308
TX,2022-01-15,,49.0,,49.0,37.30794701986755,56.0,89,302
TX,2022-01-22,,61.0,,61.0,38.26315789473684,55.0,181,304
TX,2022-01-29,,55.0,,55.0,37.30232558139535,53.0,96,301
TX,2022-02-05,,86.0,,86.0,33.946666666666665,49.10000000000002,76,300
TX,2022-02-12,,131.0,,131.0,40.61204013377927,58.0,77,299
TX,2022-02-19,,226.0,,226.0,38.836666666666666,53.10000000000002,163,300
TX,2022-02-26,,323.0,,323.0,33.83050847457627,55.60000000000002,95,295
TX,2022-03-05,,305.0,,305.0,49.53770491803279,80.0,112,305
TX,2022-03-12,,405.0,,405.0,37.266447368421055,52.69999999999999,64,304
TX,2022-03-19,,589.0,,589.0,44.51465798045603,61.0,102,307
TX,2022-03-26,,594.0,,594.0,47.41042345276873,69.80000000000007,122,307
TX,2022-04-02,954.0,519.0,,1473.0,47.77813504823151,67.0,100,311
TX,2022-04-09,929.0,338.0,,1267.0,49.87096774193548,67.0,136,310
TX,2022-04-16,792.0,319.0,,1111.0,49.33993399339934,67.0,90,303
TX,2022-04-23,773.0,407.0,,1180.0,47.78360655737705,62.0,138,305
TX,2022-04-30,712.0,168.0,,880.0,43.245847176079735,58.0,147,301
TX,2022-05-07,789.0,128.0,,917.0,49.87828947368421,72.0,164,304
TX,2022-05-14,870.0,142.0,,1012.0,52.288079470198674,73.0,101,302
TX,2022-05-21,,128.0,,128.0,54.33548387096774,83.10000000000002,133,310
TX,2022-05-28,,115.0,,115.0,52.311688311688314,84.0,159,308
TX,2022-06-04,,88.0,,88.0,43.25320512820513,59.0,122,312
TX,2022-06-11,,76.0,,76.0,47.70860927152318,63.0,140,302
TX,2022-06-18,,110.0,,110.0,63.401315789473685,100.69999999999999,148,304
TX,2022-06-25,,92.0,,92.0,54.38562091503268,82.0,179,306
TX,2022-07-02,,80.0,,80.0,59.213592233009706,97.59999999999997,187,309
TX,2022-07-09,,56.0,,56.0,45.40390879478827,63.0,140,307
TX,2022-07-16,,83.0,,83.0,56.42675159235669,86.39999999999998,150,314
TX,2022-07-23,,81.0,,81.0,54.66451612903226,85.10000000000002,119,310
TX,2022-07-30,,62.0,,62.0,39.19108280254777,54.0,105,314
TX,2022-08-06,,60.0,,60.0,45.18300653594771,65.0,129,306
TX,2022-08-13,,64.0,,64.0,45.91803278688525,74.0,156,305
TX,2022-08-20,,89.0,,89.0,43.56065573770492,61.0,143,305
TX,2022-08-27,,71.0,,71.0,34.6953642384106,51.0,112,302
TX,2022-09-03,,95.0,,95.0,35.32107023411371,51.0,84,299
TX,2022-09-10,,105.0,,105.0,46.40065146579805,67.40000000000003,126,307
TX,2022-09-17,,123.0,,123.0,52.78787878787879,77.0,159,297
TX,2022-09-24,,215.0,,215.0,48.83501683501684,78.2000000000001,166,297
TX,2022-10-01,,127.0,,127.0,52.15488215488215,80.0,129,297
WA,2021-01-02,707.0,0.0,,707.0,30.74137931034483,62.0,90,58
WA,2021-01-09,710.0,2.0,,712.0,31.830917874396135,55.400000000000006,86,207
WA,2021-01-16,658.0,0.0,,658.0,38.13461538461539,59.0,99,208
WA,2021-01-23,633.0,0.0,,633.0,51.429245283018865,69.0,108,212
WA,2021-01-30,570.0,0.0,,570.0,41.04761904761905,65.1,94,210
WA,2021-02-06,500.0,0.0,,500.0,27.074626865671643,54.0,98,201
WA,2021-02-13,381.0,1.0,,382.0,30.681818181818183,52.0,66,198
WA,2021-02-20,377.0,2.0,,379.0,39.95566502463054,60.0,99,203
WA,2021-02-27,312.0,3.0,,315.0,23.15,44.0,65,200
WA,2021-03-06,271.0,5.0,,276.0,36.005076142131976,56.0,70,197
WA,2021-03-13,274.0,1.0,,275.0,36.6421568627451,57.0,80,204
WA,2021-03-20,289.0,3.0,,292.0,31.75728155339806,55.0,70,206
WA,2021-03-27,251.0,1.0,,252.0,24.9064039408867,42.80000000000001,61,203
WA,2021-04-03,344.0,1.0,,345.0,36.42788461538461,55.0,148,208
WA,2021-04-10,514.0,1.0,,515.0,26.87323943661972,45.80000000000001,59,213
WA,2021-04-17,433.0,0.0,,433.0,30.15311004784689,51.0,71,209
WA,2021-04-24,491.0,2.0,,493.0,36.639810426540286,53.0,77,211
WA,2021-05-01,540.0,0.0,,540.0,24.267605633802816,41.0,85,213
WA,2021-05-08,478.0,2.0,,480.0,26.580952380952382,43.0,64,210
WA,2021-05-15,466.0,5.0,,471.0,27.542857142857144,44.0,54,210
WA,2021-05-22,472.0,3.0,,475.0,26.492957746478872,44.0,76,213
WA,2021-05-29,435.0,0.0,,435.0,21.923809523809524,37.0,126,210
